hex_id,walk_access_15m,bike_access_5m,bike_access_15m,pt_stop_access_10m,pt_stop_access_20m,green_share_pct,env_quality,env_burden,builtup_pct,road_buf_pct,air_pollution_mean,heat_mean,noise_mean,pop_density_km2,age_vulnerability
580454.66_6132234.86,-0.703899525848166,-0.824854318878357,-1.1283834701030608,-0.716214413783959,-1.0013738545989368,1.1148759656986351,0.805370222516771,-0.7908886474987719,-0.1686846873249857,-0.21099436057342846,-1.3547064921168601,-0.21524995157143523,-0.24369494921269477,-0.2999818725554062,0.7742589269427469
580142.76_6132424.92,-0.703899525848166,-0.824854318878357,-1.1074687630956153,-0.716214413783959,-1.0013738545989368,-0.007152496968069133,0.45411926232987465,-0.762094596530972,-0.8389500384221392,-0.21099436057342846,-1.3547070203755363,-0.4720032997429925,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
583459.29_6128139.15,-0.703899525848166,-0.824854318878357,-1.2920102955142507,-0.716214413783959,-1.0013738545989368,1.8748962747927627,1.9944534226681563,-1.875398787857616,-0.837740642159919,-0.21099436057342846,-2.3403297171566972,-1.1488859301517758,-0.24369494921269477,-0.29147072350578296,0.018838981299985427
584354.63_6128173.11,-0.703899525848166,-0.824854318878357,-1.1103394091554608,-0.716214413783959,-1.0013738545989368,0.9428868734950024,1.059531402326115,-1.2960130599918869,-0.8389500384221392,-0.21099436057342846,-2.34032975435361,-0.9970535653782197,-0.24369494921269477,-0.29834787554862735,-0.22232226039294112
584786.17_6128280.74,-0.048531093275670324,-0.4783560277721273,-1.031601688656843,-0.716214413783959,-1.0013738545989368,1.944902386377366,1.6236288133959726,-1.6247689356519184,-0.7423611205068167,-0.21099436057342846,-2.340329871074957,-1.0418537717981446,-0.24369494921269477,-0.3062908357634744,-0.49767063417209445
583916.48_6128280.11,-0.703899525848166,-0.824854318878357,-1.0922953482078608,-0.716214413783959,-1.0013738545989368,-0.05824107963735119,0.718742283948623,-1.0568269529350904,-0.816082730308438,-0.21099436057342846,-2.340329915540232,-0.9823010074374883,-0.24369494921269477,-0.2932171570627684,-0.43713543501664903
585161.0_6128172.15,-0.4769300172146031,-0.4783560277721273,-1.031601688656843,-0.716214413783959,-1.0013738545989368,3.8477674017793095,2.718817407841433,-2.336005159007281,-0.8389500384221392,-0.21099436057342846,-2.3403293916837113,-1.217938183199105,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
585514.32_6128373.34,-0.703899525848166,-0.824854318878357,-1.2756066037437055,-0.716214413783959,-1.0013738545989368,1.1799149325751592,1.2117534960553051,-1.4120113500355522,-0.8357957159494097,-0.21099436057342846,-2.3403301304557274,-1.3068613944152436,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
585217.8_6128484.86,-0.49909689066926105,-0.4918883351329051,-1.051696211075761,-0.716214413783959,-1.0013738545989368,0.7373564443325432,0.9535718658646447,-1.2331283914137479,-0.8377085046368123,-0.21099436057342846,-2.340329871074957,-1.1370684525770436,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
585519.17_6128662.1,-0.703899525848166,-0.824854318878357,-1.2756066037437055,-0.716214413783959,-1.0013738545989368,1.0192026909278766,1.5094133856798355,-1.6459190538969746,-0.8389500384221392,-0.21099436057342846,-2.325386787401988,-1.2738363097248353,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
583485.75_6128484.86,-0.703899525848166,-0.824854318878357,-1.1189513473349972,-0.716214413783959,-1.0013738545989368,0.2799003475652544,0.5876554828128517,-0.9426578068026941,-0.688746374339717,-0.21099436057342846,-2.3403299571367793,-0.8029265237954959,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
584351.77_6128484.86,-0.703899525848166,-0.824854318878357,-1.1103394091554608,-0.716214413783959,-1.0013738545989368,0.03891127685042714,0.49464057686862073,-0.8861814983994659,-0.6800585902501066,-0.21099436057342846,-2.340329871074957,-0.8406932833590125,-0.24369494921269477,-0.30169520166145686,-0.5104236160330171
584784.79_6128734.86,-0.36995075836821045,-0.42244623157101935,-0.9479428606270618,-0.716214413783959,-1.0013738545989368,-0.06574105728620744,0.39841593119807506,-0.81259407865362,-0.6434510990086592,-0.21099436057342846,-2.2577829849072963,-0.9057513893847422,-0.24369494921269477,-0.2626955147158878,-0.5032029501634168
583918.76_6128734.86,-0.5265645382109024,-0.5100501160644751,-0.9557346142180708,-0.716214413783959,-1.0013738545989368,0.10455715707999184,0.5315115139881229,-0.9160724004641386,-0.6949323293607174,-0.21099436057342846,-2.25307709407884,-1.001544963988667,-0.24369494921269477,-0.30220582094046616,-0.4435441392079093
583485.75_6128984.86,-0.703899525848166,-0.824854318878357,-0.9938731975845887,-0.716214413783959,-0.041834389364738746,0.5672119156724414,0.7590093835663826,-0.9938230608404888,-0.5695533365239059,-0.21099436057342846,-1.8602317567129851,-1.1251688867770555,-0.24369494921269477,-0.28918612176095954,-0.29049656270796115
584351.77_6128984.86,-0.4942780051356398,-0.48903942832010977,-0.7523288362633083,-0.716214413783959,-0.2297965126479984,-0.6144626221799149,0.0718751207571211,-0.5815421136563927,-0.7215162782971822,-0.21099436057342846,-1.8951739969626453,-0.725455581811226,-0.24369494921269477,-0.31117827750920657,-0.5219341578403391
584784.08_6129233.89,-0.5188543213571084,-0.504708415790484,-1.0705604566118883,-0.716214413783959,-1.0013738545989368,0.011745926097901205,0.6686513674145595,-0.9506928171771145,-0.8315475891085596,-0.21099436057342846,-1.2863328338722166,-0.9121050809827373,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
583918.76_6129234.86,-0.703899525848166,-0.824854318878357,-0.9672171984574526,-0.716214413783959,-0.335614883580368,0.5648370157412759,0.8061130927658624,-0.9548024197249118,-0.6993650880120227,-0.21099436057342846,-1.24353892359792,-0.8564334447640355,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
583485.75_6129484.86,-0.49957877922262317,-0.49901060216489335,-0.6375029938694906,0.9832637380816599,0.795386213198483,-0.3696821848287481,0.17280533316550117,-0.44067970234087217,-0.48344710017353276,-0.21099436057342846,-0.5781342332734247,-0.7503472724577688,-0.24369494921269477,-0.2673875713683848,-0.03062276991199052
584351.77_6129484.86,-0.47355679734106815,-0.48334161469451914,-0.6190488406276271,-0.716214413783959,0.25338093021946484,-0.7223491951363518,-0.038572315961708556,-0.3427581596862205,-0.6365554681668332,-0.21099436057342846,-0.6211431557222524,-0.5578558240641536,-0.24369494921269477,-0.2906103831978394,-0.5341308185453213
585166.08_6128935.17,-0.5188543213571084,-0.504708415790484,-1.0705604566118883,-0.716214413783959,-1.0013738545989368,0.4631913201574566,0.9253334533477238,-1.131843091560935,-0.528632564154376,-0.21099436057342846,-1.9877951091073647,-0.9894077515960029,-0.24369494921269477,-0.31166334761650577,0.37999204358404437
585054.05_6129283.41,-0.5188543213571084,-0.504708415790484,-1.0705604566118883,-0.716214413783959,-1.0013738545989368,-0.7384029318782892,0.0752941185444059,-0.5494899650976973,-0.8389500384221392,-0.21099436057342846,-1.0830602430187506,-0.9764138072991903,-0.24369494921269477,-0.17662482573159496,4.2219869693121295
585108.37_6130598.74,-0.703899525848166,-0.824854318878357,-0.5866515493808001,-0.716214413783959,-1.0013738545989368,-0.6676920213867453,-0.10305613987691774,-0.09167767863848172,-0.26750515497534044,-0.21099436057342846,0.5291606997148517,-0.6805531494473781,-0.24369494921269477,-0.32005612941193784,4.2219869693121295
584683.53_6129714.1,-0.703899525848166,-0.824854318878357,-0.8610032942431713,-0.716214413783959,-0.30189648741886715,2.5676937785749265,2.702587452057204,-2.1487908128835853,-0.8389500384221392,-0.21099436057342846,-0.05609551022646498,-1.0153839526522817,-0.24369494921269477,-0.32289805922167425,-0.7560784573292363
583918.76_6129734.86,-0.15695601778214938,-0.10621757535073986,-0.2905649129224563,0.9395762110223199,0.7491130950619551,-0.7384029318782892,-0.29821159196166497,0.07552502129245339,0.00872538903459129,-0.21099436057342846,0.026591364872531057,-0.29408675903111253,-0.24369494921269477,-0.21862098073275393,-0.3315079781989908
583485.75_6129984.86,0.038690734882875076,-0.015764784044488767,-0.11873624162599343,1.5078475553667103,1.3499462181525277,-0.7384029318782892,-0.16900516405026908,-0.06040312734281251,-0.5525935567975002,-0.21099436057342846,0.45810148840151255,0.17754785907536644,-0.24369494921269477,-0.2956969564498136,-0.03062276991202741
