hex_id,walk_access_15m,bike_access_5m,bike_access_15m,pt_stop_access_10m,pt_stop_access_20m,green_share_pct,env_quality,env_burden,builtup_pct,road_buf_pct,air_pollution_mean,heat_mean,noise_mean,pop_density_km2,age_vulnerability
581795.69_6128062.32,0.0,0.0,4.76,51.94,51.05,4.015915987856957,38.6988751566073,42.82235268135163,18.47509739511336,0.0,2.6787591934204102,28.857383728027344,56.63636363636363,117.55215374539063,0.18376177324850476
581558.34_6128281.92,0.0,0.0,4.93,86.45,84.97,16.578139646790444,46.7830072746438,35.06827531170346,0.0,0.0,2.6787590980529785,29.154319763183594,56.63636363636363,0.0,0.0
582657.76_6127713.71,0.0,0.0,2.64,0.0,0.0,8.378642780595303,40.75255299175154,43.77600283506965,37.40721315929652,0.0,2.710829973220825,27.729210989815847,56.63636363636363,0.0,0.0
582957.36_6127888.01,0.0,0.0,0.0,0.0,0.0,3.143783117249299,42.94869821583515,36.8212343024059,0.0,0.0,2.734094473031851,27.622097778320313,56.63636363636363,0.0,0.0
582222.84_6127879.38,0.0,0.0,2.62,0.0,36.51,3.1975957200891534,43.236346935656734,37.05748128032371,4.522799225254837,0.0,2.682752847671509,27.776839192708334,56.63636363636363,0.0,0.0
582619.72_6127984.86,0.0,0.0,5.54,0.0,23.79,15.283260044290847,47.13489211175833,34.927530217316786,6.67221081924541,0.0,2.708622899548761,27.92733672170928,56.63636363636363,16.371266011583977,0.1644747876426034
583052.74_6128234.86,0.0,0.0,10.54,0.0,18.16,41.75082977089089,58.44801465870162,27.51987529515949,6.942921493415611,0.0,2.7359399234547332,28.114034016927082,56.63636363636363,29.438271315440485,0.07468266835153958
582186.71_6128234.86,0.0,0.0,5.59,0.0,24.2,0.6725266227246394,41.721304300812186,37.88385272130647,2.746649077056311,0.0,2.6816843818215763,27.923842486213236,56.63636363636363,19.921232383596436,0.07800766653747848
582619.72_6128484.86,0.0,0.0,10.78,0.0,23.86,23.063471854511278,50.401980399037605,32.92672414415829,5.3918926867056225,0.0,2.709491335112473,28.103597005208332,56.63636363636363,61.019934583125554,0.07569753398178419
583052.74_6128734.86,0.0,0.0,11.72,0.0,20.74,19.478355630253017,46.676102583131495,37.05917468599502,14.382051874734291,0.0,2.7756919860839844,28.44140994910038,56.63636363636363,171.285029848671,0.07312470995260295
581756.85_6128486.65,0.0,0.0,8.62,56.86,55.88,1.9954008366515978,40.60326976743854,39.26458230718123,4.506670041440595,0.0,2.678758818527748,28.32277724322151,56.63636363636363,28.98746386843803,0.08452875607197835
581428.57_6128696.32,0.0,0.0,8.37,0.0,0.0,0.0,41.08778435867491,37.97391808870799,0.0,0.0,2.688815646701389,27.7857666015625,56.63636363636363,0.0,0.0
581784.74_6128959.59,0.0,0.0,10.88,0.0,25.19,10.273702050186538,46.7240332689476,34.68632230315523,0.7716620826713052,0.0,2.7609628748010704,28.393794759114584,56.63636363636363,0.0,0.0
581832.38_6129497.87,0.0,0.0,10.02,0.0,21.74,26.644770216402264,55.203939649110126,29.637371150613046,2.1494997141393855,0.0,2.9661224001929876,28.164599609375,56.63636363636363,0.8248113688146058,1.0
582186.71_6128734.86,0.0,0.0,12.05,0.0,30.27,0.033403478341649626,40.57455090626729,38.82040364776803,0.0,0.0,2.7083295934340534,28.31021836224724,56.63636363636363,0.0,0.0
582619.72_6128984.86,0.0,0.0,13.86,39.64,38.96,14.992160949814643,44.81686124451463,38.86149938586175,15.149381942042528,0.0,2.904095353751347,28.229747425426137,56.63636363636363,138.52570334646526,0.07826890643431453
582186.71_6129234.86,0.0,0.0,13.26,0.0,35.98,23.420439362263465,49.03784194082467,35.38325390889483,11.057291839047473,0.0,2.9086952209472656,28.218572279986212,56.63636363636363,113.03964148433572,0.08875669425163457
583052.74_6129234.86,0.0,0.0,14.19,41.34,40.64,35.691861228425914,58.14159168413583,28.723668838740956,3.192126840150374,0.0,3.18555248484892,27.643386378432766,56.63636363636363,37.56391420770522,0.11095475003317232
582619.72_6129484.86,0.0,0.0,16.58,46.64,45.84,20.307758594854317,50.46065562420657,34.82098589353039,4.550912759946873,0.0,3.307708477151805,27.880650375828598,56.63636363636363,32.32932111033368,0.08151639939332056
582186.71_6129734.86,0.0,0.0,17.28,46.74,45.94,2.8285864886113825,42.64561136319605,39.02532978835332,0.8525959669288236,0.0,3.108818727381089,27.9954833984375,56.63636363636363,0.0,0.0
583052.74_6129734.86,6.56,16.37,24.77,86.45,84.97,0.7280664718517189,38.06892844489017,47.4411122783478,16.7705444516484,0.0,3.6808056550867416,28.842758641098484,56.63636363636363,48.85673824725269,0.11227887562396499
582619.72_6129984.86,0.0,0.0,17.28,46.74,45.94,0.5063866324093916,39.66749069393434,43.87416882757212,2.6620620657356096,0.0,3.5361604361698546,28.907886851917613,56.63636363636363,0.0,0.0
582205.87_6130229.24,7.27,13.42,31.99,0.0,22.58,21.679321213016635,52.88331299131943,32.46875031032449,3.1794337803192247,0.0,3.1866477227980092,28.420638545866936,56.63636363636363,30.51258066046645,0.11747064094665294
583052.74_6130234.86,16.29,30.1,39.95,65.26,64.14,0.0965950396609045,36.59134731494286,49.619639653308795,13.483368481792436,0.0,3.8569268619312957,29.971450343276516,56.63636363636363,66.19698240099936,0.14496406559981673
580508.12_6130473.1,0.0,0.0,10.47,50.21,49.35,16.70699210968241,50.771791608618514,34.6720939612273,8.9892349651123,0.0,3.1266305446624756,29.197050094604492,56.63636363636363,777.4778470091276,0.19285961429321513
580198.96_6130589.27,0.0,0.0,4.37,0.0,27.89,21.8126223223023,48.99776673042116,35.59822996545593,0.0,0.0,3.1266304651896157,29.21624077690972,56.63636363636363,145.15744045835066,0.34336541138669274
580454.66_6130734.86,0.0,0.0,3.66,47.64,46.82,0.1748150380661537,39.1032042783139,42.63071228915682,0.0,0.0,3.1266304464901196,29.655020049124055,56.63636363636363,0.0,0.0
580176.76_6131000.95,0.0,0.0,4.52,69.89,68.69,0.6224387634960109,33.152770862646044,52.896307672828144,43.62739267917715,0.0,3.126630342923678,29.73516845703125,56.63636363636363,1104.283306916354,0.34969232058304345
580454.66_6131234.86,0.0,0.0,9.9,63.94,62.84,15.967635353208804,42.20378814391903,44.12603359987674,20.29676221844588,0.0,3.1266304464901196,30.62228116122159,56.63636363636363,15.887125274318723,0.1963944540972141
581902.3_6129885.2,0.0,0.0,10.02,0.0,21.74,88.74007654235959,93.47848613696148,2.322122452796473,0.0,0.0,3.1133432388305664,28.421064104352677,56.63636363636363,172.46802253634544,0.10289700517984929
581390.14_6130344.84,4.72,9.54,16.65,0.0,17.17,14.858680859945075,50.66912507125147,34.57439245566993,0.0,0.0,3.126630359225803,29.11184353298611,56.63636363636363,102.86633811676141,0.05432052637008594
581680.17_6130544.85,6.21,10.61,26.69,0.0,29.53,19.4310218201145,54.098163579149094,31.70964557133893,4.487301840147999,0.0,3.126630481920744,28.86919403076172,56.63636363636363,0.0,0.0
580896.02_6130560.75,0.0,0.0,19.96,65.28,64.16,5.599710804535674,43.64568039233582,39.10318607883361,0.06052987792482459,0.0,3.1266307830810547,29.504716796875,56.63636363636363,0.0,0.0
581320.69_6130734.86,4.92,9.7,25.28,64.82,63.71,0.0,39.08687640273371,42.652384614906765,1.9660215524848843,0.0,3.1266304464901196,29.304567279237688,56.63636363636363,43.07467684305417,0.05319077246624806
581753.7_6130984.86,5.76,10.31,31.04,69.23,68.05,13.26141749495752,48.009485922715406,36.27667178766051,5.615060375089711,0.0,3.126630585769127,28.527849469866073,56.63636363636363,81.36849474520487,0.07768216332258161
580887.67_6130984.86,0.0,0.0,21.05,70.11,68.91,0.0,34.60998665591308,49.31398344565787,23.265272223074867,0.0,3.1266307215536795,30.349803251378678,56.63636363636363,96.00504414605669,0.1406725012048802
581320.69_6131234.86,0.0,0.0,24.56,54.92,53.98,0.0,37.93278443570319,44.4585553091388,10.884976884440032,0.0,3.1266304464901196,29.06210974491004,56.63636363636363,42.355595492061006,0.1543983989867857
581753.7_6131484.86,3.26,8.26,33.66,69.42,68.23,23.67911210013938,48.57009556662597,37.41608059295456,11.93757388226667,0.0,3.126630585769127,29.052352469308037,56.63636363636363,85.93234158747192,0.16091317729638308
583485.75_6130484.86,16.61,24.33,43.43,61.33,60.28,3.5592305010002927,25.909125226761926,67.04950164826306,82.33617708525799,0.0,3.8697007702242945,31.169559254365808,56.63636363636363,1550.7898038151718,0.14573044450858114
582619.72_6130484.86,11.48,13.48,32.76,0.0,31.11,4.522503846753984,41.509672128837146,43.13889051359106,4.763303793969258,0.0,3.555272595635776,29.241151751893938,56.63636363636363,0.0,0.0
582206.52_6130747.18,12.77,14.05,32.13,0.0,26.56,2.9216301411488113,39.092954227303046,44.79929061871618,19.82195245993386,0.0,3.1895387172698975,28.820662064985797,56.63636363636363,95.6096431574106,0.12416915572416173
583052.74_6130734.86,13.01,21.33,37.66,51.81,50.93,1.3246895356210182,39.18080793150875,46.20056844267615,2.768927171575777,0.0,3.858217575970818,29.650919596354168,56.63636363636363,13.661181489974581,0.14573044450858114
582619.72_6130984.86,0.0,0.0,19.85,0.0,25.91,0.0,38.58533187462206,45.408051359568475,6.753269221920038,0.0,3.5650868909112337,29.06411835641572,56.63636363636363,0.0,0.0
583485.75_6130984.86,18.14,24.06,46.56,72.62,71.38,6.660193639726206,36.90921285467213,51.56069041315369,27.437298049975272,0.0,3.8697007702242945,30.2810453527114,56.63636363636363,516.1272992417638,0.1457304445085737
583052.74_6131234.86,4.53,9.39,26.77,0.0,32.49,0.0,38.997879292041624,46.08245570085154,4.054689290474775,0.0,3.859506046070772,29.078206380208332,56.63636363636363,25.5261330372959,0.13494406940309123
582186.71_6131234.86,0.0,0.0,14.07,0.0,0.0,26.678925445115766,56.33070052058491,29.54668181533309,0.0,0.0,3.190331627340878,28.314079733455884,56.63636363636363,0.0,0.0
583485.75_6131484.86,4.77,9.58,36.47,0.0,35.68,2.50380576620756,38.6258218770151,48.25126833877188,15.7415580683666,0.0,3.8697007702242945,29.390790153952207,56.63636363636363,10.811006934512257,0.14573044450858114
582619.72_6131484.86,4.53,9.39,26.77,0.0,32.49,28.918470191019146,57.05558029443875,30.79064628591086,0.0,0.0,3.5748764564251077,28.320602879379734,56.63636363636363,0.0,0.0
