hex_id,walk_access_15m,bike_access_15m,pt_stop_access_20m,green_share_pct,env_quality,builtup_pct,road_buf_pct,pop_density_km2
582619.72_6131984.86,0.0,39.18,50.1,42.94803257183306,65.68933076480046,4.712771879231436,0.0,19.54769407238124
583485.75_6131984.86,0.0,13.2,0.0,20.44645502730187,49.97365514396483,0.0,0.0,0.0
583052.74_6132234.86,0.0,13.2,0.0,24.14754315942729,57.41710631248059,0.9812723502923717,0.0,0.0
582186.71_6132234.86,0.0,28.87,37.11,7.055066480378333,39.04416086312797,28.021514989466578,0.0,68.12314157196377
583485.75_6132484.86,57.4,79.22,57.11,16.336171696189375,41.51026686921948,43.24773913610271,0.0,465.9587568302823
582619.72_6132484.86,24.65,60.59,33.47,0.4571230464092703,38.39586892644758,11.419444219312263,0.0,81.12544037837098
582186.71_6132734.86,29.59,62.93,46.06,0.0,38.495236613639364,6.713827097376623,0.0,37.96814914108449
583052.74_6132734.86,48.5,75.82,47.2,2.4556407147986765,30.906940042871938,46.309555850248074,0.0,1094.871286319502
580887.67_6131484.86,0.0,19.41,32.02,0.0,39.12330201478495,1.5879398998191525,0.0,0.0
581320.69_6131734.86,0.0,24.02,49.56,4.482794425966572,39.16554981622578,14.791632804608001,0.0,52.95151476968955
581753.7_6131984.86,0.0,28.24,50.75,1.4178767470667981,32.6351318551121,43.732748300592114,0.0,66.18075040631936
580887.67_6131984.86,0.0,21.05,37.08,7.9150581380519265,42.17415333893684,4.946261683620696,0.0,54.9382686069182
581320.69_6132234.86,0.0,22.49,31.73,0.0,37.36235138215671,12.15231549303238,0.0,94.73153263229183
580887.67_6132484.86,0.0,17.96,0.0,57.49495262593174,64.34298596813724,0.040786710151547556,0.0,0.0
581753.7_6132484.86,0.0,24.69,36.4,1.503326543474752,32.08631761315398,49.25090540688658,0.0,92.1860960147825
581320.69_6132734.86,0.0,20.27,18.52,3.1604481938088735,40.03707935936645,4.242696081155612,0.0,0.0
580887.67_6132984.86,0.0,10.95,0.0,11.491377292262015,42.18878888411505,15.928628131499833,0.0,60.97143302258942
581753.7_6132984.86,0.0,33.5,0.0,8.923292372515116,42.26323013756921,5.597695031881958,0.0,0.0
580454.66_6132734.86,0.0,11.39,0.0,53.17678527740907,61.57950726371968,7.069802217385128,0.0,16.89099383543038
580136.25_6133074.91,3.5,18.24,0.0,55.169309801829655,66.28403506359847,0.0,0.0,16.06129828452479
580454.66_6133234.86,4.92,22.89,0.0,52.58401701609886,61.31852539002812,10.68605552527639,0.0,70.72408559212114
579810.61_6133282.13,0.0,16.35,0.0,40.76977391469704,63.20940810475311,0.0,0.0,0.0
580036.28_6133483.61,0.0,16.35,0.0,20.799317622715254,50.57569965657744,2.032697584171837,0.0,6.789176463843714
579816.77_6133754.81,4.29,22.16,0.0,25.59962118334816,54.419174923368516,0.0,0.0,0.0
580454.66_6133734.86,11.8,35.08,0.0,12.264722206018314,45.07514505639523,2.457576641080342,0.0,33.76633227544584
583485.75_6132984.86,98.36,96.59,72.15,1.5970215630059286,20.137543735488663,98.44001330901958,0.0,1817.2684388007854
582619.72_6132984.86,48.73,73.74,47.4,4.4930444908190985,27.826048844235622,71.86991872184316,0.0,1209.3840920522098
583052.74_6133234.86,51.35,79.36,66.66,5.360380379985999,21.49479776012115,100.0,0.0,2299.9208783079957
582186.71_6133234.86,49.06,72.95,62.63,0.07883050508919616,23.514325865576616,85.61513981768371,0.0,755.0230516078407
583485.75_6133484.86,48.41,62.65,72.37,14.394170181448274,31.434799934637642,70.69172408824582,0.0,1947.5377380075497
582619.72_6133484.86,26.54,69.76,44.0,8.432717681429246,24.178640377575604,100.0,0.0,2522.2690167025503
583052.74_6133734.86,17.3,52.24,38.09,3.15490508530595,26.006176939795335,79.09332367915405,0.0,3659.255242828586
582186.71_6133734.86,28.18,63.89,49.55,2.3236641513847514,27.31415939887423,74.53345601729616,0.0,903.0403713451012
583485.75_6133984.86,19.67,39.18,49.27,0.6098078084045537,38.55751450550282,11.214776860561654,0.0,81.57751737157061
582619.72_6133984.86,19.84,50.46,37.21,0.25518979990958784,24.541811036482184,88.00425325092114,0.0,1069.915033083573
581320.69_6133234.86,6.69,40.4,19.01,0.0,36.300622094148615,20.92800013485835,0.0,0.0
580887.67_6133484.86,3.91,32.71,0.0,2.515105532542548,41.706544412029196,5.640675385727737,0.0,36.031744578100714
581753.7_6133484.86,11.64,50.09,28.0,0.0,31.093187339422535,44.558948051745695,0.0,255.73550374879082
581320.69_6133734.86,16.17,52.63,28.24,1.5266491120039825,40.98718430293049,18.06165992075538,0.0,37.77415902503464
580887.67_6133984.86,14.76,45.05,17.07,11.051548400930676,45.83221879724404,3.727224676896542,0.0,22.73123908310208
581753.7_6133984.86,22.7,55.8,34.85,1.43864800565251,33.29938420707574,45.454358210312535,0.0,0.0
581320.69_6134234.86,0.0,28.4,0.0,0.0,33.69846080923,40.191283957809034,0.0,0.0
581753.7_6134484.86,3.19,38.37,0.0,0.0,36.56585146978081,24.27690562726383,0.0,28.93928557839447
580887.67_6134484.86,7.97,38.3,24.89,3.1499196075298865,37.11941302103983,29.188760041366198,0.0,103.33093568060404
581320.69_6134734.86,3.58,33.38,0.0,0.0,38.380933466406915,11.268684483297442,0.0,46.10217795545054
580033.67_6133983.38,10.52,33.54,0.0,8.944849942185664,44.794960930617535,2.824114606744671,0.0,29.964620342956753
580454.66_6134234.86,11.87,37.17,0.0,7.524001032636414,33.06610841346785,60.94188435064859,0.0,600.7403955934883
579670.06_6134357.46,6.46,25.99,0.0,0.08490904229717572,40.7081006284401,2.346923150712164,0.0,0.0
