hex_id,hex_area_m2,pop_M1_val,pop_M1,pop_M2_val,pop_M2,pop_M3_val,pop_M3,pop_M3_folk,pop_M4,pop_M5,pop_M6,age_0_14_M6,age_65plus_M6,pop_total,age_0_14,age_65plus,pop_density_km2,pct_0_14,pct_65plus,pop_M3_komm21,source
790,216506.3509460888,6.8085190227669194,6.9804135754822205,5.554878048780488,5.695121951219512,4.995860170539468,5.12199055903827,5.131375714370406,0.0,24.65718003927862,2.0164592260082976,0.35695869117619783,0.3902790401464141,5.131375714370406,0.38250347342131297,0.4082380974951396,23.70080920004118,7.454209060352235,7.955724160908152,4.902063775398088,dasymetric_v2 preferred=M3_folk ages=M6_scaled
791,216506.3509460888,0.0,0.0,3.703252032520325,3.796747967479675,3.115065753395198,3.1937117603415093,3.1995636807250762,0.0,0.02326893733437902,1.257321635040468,0.22257424273339393,0.24335046032658764,3.1995636807250762,0.23850216578034808,0.25454846079108706,14.778151618849206,7.454209060352235,7.955724160908152,3.0565809423070434,dasymetric_v2 preferred=M3_folk ages=M6_scaled
792,216506.3509460888,1.020605755157889,1.0536104188819002,0.0,0.0,0.0,0.0,0.0,11.546304110012505,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
793,216506.3509460888,10.59064698045845,10.933130589279248,2.1047120418848166,2.1727748691099475,1.4311605929186355,1.4774419056249595,1.4801490605130194,21.391469528969907,10.138364000003737,0.6196274610394997,0.10653810457768845,0.13365030620645704,1.4801490605130194,0.11416221557293245,0.13980035083333742,6.836515668224367,7.712886398979562,9.445018381113767,1.404290804753673,dasymetric_v2 preferred=M3_folk ages=M6_scaled
794,216506.3509460888,9.243680592590582,9.542605586878338,8.418848167539267,8.69109947643979,9.770923684380866,10.086898828403132,10.105381313138887,21.391469528970998,79.98412892044205,4.230365665824221,0.7273646957985821,0.9124670905549931,10.105381313138887,0.7794165808661117,0.9544551225076037,46.6747569712409,7.712886398979564,9.445018381113767,9.587476312454623,dasymetric_v2 preferred=M3_folk ages=M6_scaled
795,216506.3509460888,10.615598067632664,10.958888552406856,0.0,0.0,0.0,0.0,0.0,21.391469528969907,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
796,216506.3509460888,10.615598067632664,10.958888552406856,6.31413612565445,6.518324607329843,4.774872160010356,4.929283448766911,4.938315501893438,34.77848878695651,37.938258399163566,2.067302529104513,0.35544985800010603,0.4459060216160885,4.938315501893438,0.3808866646842383,0.46642480687122573,22.809102274894027,7.712886398979562,9.445018381113766,4.685224775859981,dasymetric_v2 preferred=M3_folk ages=M6_scaled
797,216506.3509460888,10.615598067632664,10.958888552406856,0.0,0.0,0.0,0.0,0.0,46.19317333067414,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
798,216506.3509460888,10.615598067632664,10.958888552406856,23.151832460732983,23.90052356020942,22.87254838500874,23.61220790989708,23.655473167108074,46.1931733306765,67.25370712003352,9.902773422794914,1.7026726167961481,2.1359748937359226,23.655473167108074,1.8245197725201385,2.2342637887727927,109.25995040671306,7.712886398979562,9.445018381113767,22.44312031597234,dasymetric_v2 preferred=M3_folk ages=M6_scaled
799,216506.3509460888,41.451591664433664,41.213193215183566,12.790260099612617,12.63420033204206,5.898119016041124,5.82615338941757,5.836828800455188,46.19317333067414,32.339229341349466,5.34569509569532,0.9191332840384212,1.1530376417266157,5.836828800455188,0.9849085688973899,1.206095754007611,26.959157433255108,16.874035586251583,20.663545141388298,5.787382869925221,dasymetric_v2 preferred=M3_folk ages=M6_scaled
800,216506.3509460888,81.58232371179052,80.5869007589208,51.16104039845047,50.53680132816824,23.741638188911583,23.45195568764501,23.494927310578312,188.59759068749742,96.36900494386256,21.517971828826262,3.69977781351609,4.641310633715144,23.494927310578312,3.9645423953509273,4.854884910757717,108.5184208588351,16.874035586251587,20.663545141388298,23.29589311181701,dasymetric_v2 preferred=M3_folk ages=M6_scaled
801,216506.3509460888,81.58232371179052,80.5869007589208,270.7271721084671,267.4239070282236,148.994317356748,147.17637007851147,147.4460451352078,310.021297521303,565.7150106966892,135.03935566818114,23.218527100372047,29.127261733521767,147.4460451352078,24.88009812663554,30.467580095705433,681.0241107981292,16.874035586251583,20.6635451413883,146.19697527999716,dasymetric_v2 preferred=M3_folk ages=M6_scaled
802,216506.3509460888,81.58232371179052,80.5869007589208,2.131710016602103,2.105700055340343,1.131146112665421,1.1173444856417256,1.1193918247448305,167.6168801644979,4.294837189621551,1.025201799174445,0.1762721366649027,0.22113050663250164,1.1193918247448305,0.1888865748570337,0.23130603501515826,5.170249370761253,16.874035586251587,20.6635451413883,1.1099090435473025,dasymetric_v2 preferred=M3_folk ages=M6_scaled
803,216506.3509460888,88.10894629904799,87.66842232065,0.0,0.0,0.0,0.0,0.0,46.19317333067414,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
804,216506.3509460888,91.64703131090816,91.48884997698285,0.0,0.0,0.0,0.0,0.0,113.12826962060404,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
805,216506.3509460888,135.80538790009933,138.99530030453832,6.225071770334928,6.415119617224881,2.431554681484273,2.5057886419686204,2.5103800630896296,170.20169233919535,25.276415303834167,2.7543985131466617,0.4679980670690271,0.6567806315340868,2.5103800630896296,0.501489081603569,0.6870030104320871,11.594948841545657,19.97661983446305,27.366494043398504,2.3859026704337425,dasymetric_v2 preferred=M3_folk ages=M6_scaled
806,216506.3509460888,156.91671650589447,161.70729325957927,365.20421052631576,376.35368421052635,1499.1333612444814,1544.9010371872894,1547.7317991810216,245.67101340609736,1154.8877036294748,1698.1771920094343,288.5361866149127,404.9268409423336,1547.7317991810216,309.1844975794878,423.55993063065887,7148.666967124743,19.97661983446305,27.366494043398507,1470.987396321342,dasymetric_v2 preferred=M3_folk ages=M6_scaled
807,216506.3509460888,156.91671650589447,161.70729325957927,302.9534928229665,312.2024880382775,101.60270671743787,104.70457868971899,104.89643158824784,310.021297521303,66.42979401542894,115.09276202801993,19.555336639074355,27.44363118443942,104.89643158824784,20.954761358301884,28.706475702335435,484.49586411609516,19.976619834463055,27.366494043398507,99.69513378677405,dasymetric_v2 preferred=M3_folk ages=M6_scaled
808,216506.3509460888,156.91671650589447,161.70729325957927,53.95062200956937,55.5977033492823,22.834155596815897,23.531269183104964,23.57438613420048,167.6168801644979,14.929407904763988,25.865905753119716,4.394859290575393,6.1676717565199235,23.57438613420048,4.709365496337601,6.451482977183739,108.88542544449713,19.976619834463055,27.36649404339851,22.405448345618467,dasymetric_v2 preferred=M3_folk ages=M6_scaled
809,216506.3509460888,156.91671650589447,161.70729325957927,0.0,0.0,0.0,0.0,0.0,46.19317333067414,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
810,216506.3509460888,156.91671650589447,161.70729325957927,33.200382775119614,34.21397129186603,12.058438136241723,12.426575290188966,12.449344824416066,113.12826962060404,212.11184205707406,3.781569743733338,0.4495630893751382,0.5415381789559166,12.449344824416066,0.48173485464492,0.5664575679365421,57.50106068489427,3.8695598960366624,4.550099430337787,11.832043083216712,dasymetric_v2 preferred=M3_folk ages=M6_scaled
811,216506.3509460888,156.91671650589447,161.70729325957927,39.42545454545454,40.62909090909091,10.47771164703525,10.797590133953593,10.817374836688172,170.20169233919535,243.07244328083604,3.2858482085591256,0.3906303921289704,0.4705485752675694,10.817374836688172,0.4185847984844469,0.49220131082165164,49.96331419110082,3.869559896036662,4.550099430337787,10.280994455545752,dasymetric_v2 preferred=M3_folk ages=M6_scaled
812,216506.3509460888,156.91671650589447,161.70729325957927,12.450143540669856,12.830239234449762,3.8136106283314617,3.9300379588957224,3.937239068753362,89.87957679129094,76.78872874218513,1.1959620643683875,0.14217915756384206,0.17126726791478308,3.937239068753362,0.15235382401556744,0.1791482924383835,18.185328289671073,3.869559896036662,4.550099430337787,3.742010760200701,dasymetric_v2 preferred=M3_folk ages=M6_scaled
813,216506.3509460888,154.52218536867554,158.5403954559505,0.0,0.0,0.0,0.0,0.0,21.391469528969907,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
814,216506.3509460888,148.7803341996704,150.94648465928245,16.90414507772021,17.150259067357513,9.956335728725257,10.101293873434667,10.119802734582498,21.391469528970998,90.84079120235198,2.2849241252428873,0.27163786954722713,0.3272116432301688,10.119802734582498,0.29107689820414756,0.3422685949530611,46.74136666366144,2.876310001670761,3.3821666679669886,9.769407278309696,dasymetric_v2 preferred=M3_folk ages=M6_scaled
815,216506.3509460888,148.7803341996704,150.94648465928245,2.113018134715026,2.143782383419689,1.0623239070364825,1.0777906918898872,1.0797655555571126,21.391469528969907,9.384978255892161,0.24379747631518658,0.028983293727623524,0.034912919846728147,1.0797655555571126,0.031057404669085097,0.03651947071224126,4.987223473301159,2.876310001670762,3.38216666796699,1.0423789627123563,dasymetric_v2 preferred=M3_folk ages=M6_scaled
816,216506.3509460888,139.82303702827028,142.08649704270735,2.113018134715026,2.143782383419689,1.2570832899931712,1.2753856520697,1.2777225740759168,34.77848878695651,11.105557602805725,1.2516714731246725,0.24086133453410027,0.2608510528130955,1.2777225740759168,0.2580979237922797,0.2728543595117805,5.901547776739706,20.199840640597824,21.35474202677495,1.2334817725429552,dasymetric_v2 preferred=M3_folk ages=M6_scaled
817,216506.3509460888,107.32998636307528,109.94649813145725,10.703125,10.964439655172413,11.245272639546641,11.519823720854475,11.540931790807527,46.19317333067414,77.57675298435781,5.412156933088371,1.0414708408727997,1.1279052565298637,11.540931790807527,1.1160008817497162,1.1798068784523468,53.30528060897982,9.669937419079304,10.222804361360799,11.034144625557897,dasymetric_v2 preferred=M3_folk ages=M6_scaled
818,216506.3509460888,107.21863757226645,109.83635915407109,0.0,0.0,0.0,0.0,0.0,46.1931733306765,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
819,216506.3509460888,107.21863757226645,109.83635915407109,2.140625,2.1928879310344827,2.6006982325987344,2.664193759546149,2.6690754304473434,46.19317333067414,10.99300153881285,1.2516714731246725,0.24086133453410027,0.2608510528130955,2.6690754304473434,0.2580979237922797,0.2728543595117805,12.32793134605071,9.669937419079305,10.222804361360797,2.5518705811550833,dasymetric_v2 preferred=M3_folk ages=M6_scaled
820,216506.3509460888,108.54848261097939,112.77495122914115,29.96875,30.700431034482758,30.414738485462195,31.157308239574913,31.21439857861188,46.1931733306765,118.32287419839822,14.638092204476802,2.816833729222741,3.050610199800098,31.21439857861188,3.0184128082937494,3.190986899266879,144.17313137564463,9.669937419079305,10.222804361360799,29.843707125151703,dasymetric_v2 preferred=M3_folk ages=M6_scaled
821,216506.3509460888,113.5298081932262,123.7823257392672,6.785488958990537,7.398264984227129,5.00911750157251,5.4614750444272095,5.471482245932899,46.19317333067414,13.356224734901097,2.520972121927157,0.48511508223065264,0.5253760641165164,5.471482245932899,0.5198310296098027,0.5495517381716143,25.271693980447377,9.500735015565612,10.043928015669081,4.9150722023750415,dasymetric_v2 preferred=M3_folk ages=M6_scaled
822,216506.3509460888,113.5298081932262,123.7823257392672,242.0157728706625,263.87145110410097,263.13629840428456,286.89930443172864,287.4249974227128,188.59759068749742,273.267040211543,132.4303676917259,25.483807676340298,27.59877617932357,287.4249974227128,27.307487373628238,28.868759840175986,1327.559197070774,9.500735015565613,10.043928015669081,258.1959607289602,dasymetric_v2 preferred=M3_folk ages=M6_scaled
823,216506.3509460888,113.5298081932262,123.7823257392672,506.64984227129344,552.403785488959,502.79162875341217,548.1971489232636,549.2016246902484,310.021297521303,417.6728677772783,253.04331128742496,48.693567729450194,52.734775517299084,549.2016246902484,52.17819106300166,55.161415844773614,2536.6536468346026,9.50073501556561,10.043928015669081,493.3518044439898,dasymetric_v2 preferred=M3_folk ages=M6_scaled
824,216506.3509460888,113.5298081932262,123.7823257392672,278.205047318612,303.3288643533123,241.0798346269641,262.85099124076595,263.332619887591,234.55197645442547,487.6619029684215,121.32986340659676,23.34771818838295,25.28540698324875,263.332619887591,25.018534425066658,26.44893878328513,1216.281271828198,9.500735015565613,10.043928015669083,236.55360317584493,dasymetric_v2 preferred=M3_folk ages=M6_scaled
825,216506.3509460888,113.5298081932262,123.7823257392672,18.094637223974765,19.728706624605678,16.17162643281568,17.632034817090176,17.664342448990826,170.20169233919535,70.16737779244681,8.138802771256673,1.5661640766653937,1.6961441697001751,17.664342448990826,1.6782423683206917,1.7741938400179156,81.58810294386856,9.500735015565613,10.043928015669083,15.86800699368166,dasymetric_v2 preferred=M3_folk ages=M6_scaled
826,216506.3509460888,68.18044476815562,73.93984279829942,4.523659305993691,4.9321766561514195,3.4912031071565974,3.806482606721995,3.81345732292293,89.87957679129094,20.48688397549614,1.7570411758886246,0.3381105118577276,0.36617119620242045,3.81345732292293,0.3623064751825898,0.38302090842264025,17.613604895463325,9.500735015565612,10.04392801566908,3.4256563834735134,dasymetric_v2 preferred=M3_folk ages=M6_scaled
827,216506.3509460888,13.487263347382367,13.82777603343044,0.0,0.0,0.0,0.0,0.0,21.391469528969907,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
828,216506.3509460888,13.487263347382367,13.82777603343044,0.0,0.0,0.0,0.0,0.0,21.391469528970998,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
829,216506.3509460888,13.487263347382367,13.82777603343044,0.0,0.0,0.0,0.0,0.0,21.391469528969907,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
830,216506.3509460888,13.487263347382367,13.82777603343044,0.0,0.0,0.0,0.0,0.0,34.77848878695651,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
831,216506.3509460888,13.487263347382367,13.82777603343044,3.703252032520325,3.796747967479675,3.6048559661931847,3.6958676975021243,3.702639731153548,46.19317333067414,23.201957231787333,1.4550137160216736,0.2575701928487074,0.28161311132133415,3.702639731153548,0.2760025063118493,0.2945718036827675,17.101760363951286,7.454209060352232,7.955724160908153,3.537175430091169,dasymetric_v2 preferred=M3_folk ages=M6_scaled
832,216506.3509460888,13.487263347382367,13.82777603343044,14.8130081300813,15.1869918699187,14.830847643523049,15.205281777223412,15.233142806974106,46.1931733306765,80.09293108576405,5.9861162121109075,1.059677369491693,1.1585930721209237,15.233142806974106,1.1355103112938585,1.2119068227600813,70.35887280169088,7.454209060352234,7.955724160908153,14.552401090103343,dasymetric_v2 preferred=M3_folk ages=M6_scaled
833,216506.3509460888,13.487263347382367,13.82777603343044,7.40650406504065,7.59349593495935,6.318293745094033,6.477811589371928,6.489681050527277,46.19317333067414,31.184080637911194,2.550227844657553,0.4514477564875443,0.4935881978322297,6.489681050527277,0.48375439285636646,0.5163011233026766,29.974552811816782,7.454209060352237,7.9557241609081535,6.199668892415229,dasymetric_v2 preferred=M3_folk ages=M6_scaled
834,216506.3509460888,13.394877302832588,13.733057520137912,3.703252032520325,3.796747967479675,3.6832224002408624,3.776212647447822,3.7831318992221026,21.25984996267848,18.178626852487767,1.4866444489786665,0.2631695448671576,0.28773513548049356,3.7831318992221026,0.28200256079688957,0.3009755385454363,17.473537763167613,7.454209060352235,7.9557241609081535,3.614070548136629,dasymetric_v2 preferred=M3_folk ages=M6_scaled
835,216506.3509460888,1.351459707343778,1.3855799853557507,5.554878048780488,5.695121951219512,5.642383251432811,5.78483639609028,5.795436100935986,0.0,27.848109220832324,2.277412772903489,0.4031533453284116,0.4407857394594795,5.795436100935986,0.43200392292289463,0.4610689101121577,26.767972743575918,7.454209060352236,7.9557241609081535,5.536448499273134,dasymetric_v2 preferred=M3_folk ages=M6_scaled
836,216506.3509460888,0.877770506752469,0.906156120154912,0.0,0.0,0.0,0.0,0.0,8.090474923745177,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
837,216506.3509460888,3.521128149646415,3.634995477868811,0.0,0.0,0.0,0.0,0.0,8.090474923744631,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
838,216506.3509460888,6.880097666508261,7.102588387066987,0.0,0.0,0.0,0.0,0.0,8.090474923745177,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
839,216506.3509460888,10.615598067632664,10.958888552406856,0.0,0.0,0.0,0.0,0.0,9.344354305887524,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
840,216506.3509460888,10.615598067632664,10.958888552406856,4.209424083769633,4.345549738219895,5.47744190562496,5.654573111528254,5.664934131599829,65.46997710636215,26.71723708525194,2.3714832827057215,0.4077503820655167,0.5115161719356219,5.664934131599829,0.43692993414731424,0.5350540700075914,26.165209966567808,7.712886398979563,9.445018381113767,5.3746038981936035,dasymetric_v2 preferred=M3_folk ages=M6_scaled
841,216506.3509460888,10.615598067632664,10.958888552406856,71.56020942408377,73.87434554973822,78.1413683733575,80.6683280471228,80.81613870401087,65.469977106359,320.65693324575966,33.83165937275668,5.816980509941789,7.297306718872554,80.81613870401087,6.2332569702821115,7.633099155500223,373.27375548505046,7.7128863989795615,9.445018381113766,76.67427793955055,dasymetric_v2 preferred=M3_folk ages=M6_scaled
842,216506.3509460888,10.615598067632664,10.958888552406856,122.07329842931937,126.02094240837695,120.19146870347595,124.07825749239433,124.3056092819934,65.46997710636215,350.2874641246802,52.037440773480895,8.947263728078964,11.224195715775,124.3056092819934,9.587550431479546,11.740687645439735,574.14301584597,7.712886398979562,9.445018381113764,117.9348950392221,dasymetric_v2 preferred=M3_folk ages=M6_scaled
843,216506.3509460888,41.94228180526309,41.69462699707467,2.1047120418848166,2.1727748691099475,2.6021101689429735,2.686258010227199,2.6911801100236716,70.52033378093981,7.830236787532435,1.1265953837081815,0.19370564468670629,0.2430005567390128,2.6911801100236716,0.207567664678059,0.25418245606061346,12.430028487680667,7.712886398979562,9.445018381113767,2.5532560086430416,dasymetric_v2 preferred=M3_folk ages=M6_scaled
844,216506.3509460888,81.58232371179052,80.5869007589208,262.2003320420586,259.0011068068622,176.10453352953135,173.9558022014192,174.27454590189436,310.021297521303,817.1529083686185,159.6104009868566,27.44324721098911,34.427103875999634,174.27454590189436,29.407148893264008,36.01129946238741,804.9396479149457,16.874035586251583,20.6635451413883,172.7982019171034,dasymetric_v2 preferred=M3_folk ages=M6_scaled
845,216506.3509460888,81.58232371179052,80.5869007589208,353.86386275594907,349.546209186497,204.14701298198398,201.656122636669,202.02562234831564,306.28109864033655,1045.2613340431863,185.02639284331318,31.813246555121207,39.90919643603176,202.02562234831564,34.08987540840102,41.745655671114854,933.1163795681036,16.874035586251587,20.6635451413883,200.3141887549354,dasymetric_v2 preferred=M3_folk ages=M6_scaled
846,216506.3509460888,83.67596895044045,82.85854948717105,168.4050913115661,166.3503043718871,70.3920927035635,69.53320683724277,69.66061432450522,123.3003884334262,309.3164154381628,63.79909657939431,10.969550658608176,13.761121528130294,69.66061432450522,11.754556850718481,14.39435248671254,321.74859545737337,16.874035586251587,20.663545141388298,69.07049355613597,dasymetric_v2 preferred=M3_folk ages=M6_scaled
847,216506.3509460888,89.63975271600508,89.32937919437424,0.0,0.0,0.0,0.0,0.0,126.10223438366057,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
848,216506.3509460888,134.20649204858938,137.27517591097396,213.72746411483251,220.25244019138756,102.87247061860373,106.01310774964577,106.2073582997014,257.1400773675483,348.6878803344434,116.5311157808887,19.79972639345854,27.7866036634288,106.2073582997014,21.21664020375739,29.065230382738694,490.5507752340604,19.97661983446305,27.36649404339851,100.94105809424745,dasymetric_v2 preferred=M3_folk ages=M6_scaled
849,216506.3509460888,156.91671650589447,161.70729325957927,574.7816267942583,592.3293779904307,575.4924151920034,593.0618663475607,594.1485488927709,258.07843029824676,1010.3033828079779,651.9020381496972,110.76425299978827,155.44469337706136,594.1485488927709,118.69079686428769,162.59762724167885,2744.254597135199,19.976619834463055,27.366494043398514,564.687646416742,dasymetric_v2 preferred=M3_folk ages=M6_scaled
850,216506.3509460888,156.91671650589447,161.70729325957927,257.302966507177,265.1582775119617,1075.4295593398044,1108.261802850363,1110.2924995196627,310.021297521303,1070.8975767151942,1218.217135643999,206.98648435604977,290.48135768119676,1110.2924995196627,221.79891167960054,303.84813074534895,5128.221387815692,19.976619834463055,27.366494043398514,1055.2385587010367,dasymetric_v2 preferred=M3_folk ages=M6_scaled
851,216506.3509460888,156.91671650589447,161.70729325957927,107.90124401913874,111.1954066985646,37.751721973097744,38.90426024768687,38.97554552658339,304.53422158216296,46.0667148934762,42.76411616947597,7.2660232757555345,10.197015098116257,38.97554552658339,7.785996558253635,10.666240344914518,180.02033361270082,19.976619834463055,27.36649404339851,37.042940039540575,dasymetric_v2 preferred=M3_folk ages=M6_scaled
852,216506.3509460888,156.91671650589447,161.70729325957927,8.300095693779904,8.553492822966508,4.867428287802443,5.016028063052637,5.025219060571957,46.19317333067414,78.35434717136756,5.513689385996958,0.9368273918060276,1.3147278361259607,5.025219060571957,1.0038689075794356,1.3752262748791513,23.210492618866702,19.976619834463055,27.36649404339851,4.776043178648006,dasymetric_v2 preferred=M3_folk ages=M6_scaled
853,216506.3509460888,156.91671650589447,161.70729325957927,6.225071770334928,6.415119617224881,1.9910243484267314,2.0518091721981064,2.0555687550343147,47.02541539782098,27.78464299969433,0.6243924254516723,0.07422943560241357,0.0894158669407871,2.0555687550343147,0.07954146418026793,0.0935304222130179,9.494265392455679,3.869559896036662,4.550099430337787,1.9536432168205244,dasymetric_v2 preferred=M3_folk ages=M6_scaled
854,216506.3509460888,156.91671650589447,161.70729325957927,2.075023923444976,2.138373205741627,0.6089684015795426,0.6275598552710044,0.6287097493705822,93.09447723644328,14.127458574854856,0.1909746897802295,0.022703580086638427,0.02734845387993705,0.6287097493705822,0.02432830032411666,0.028606918724588985,2.9038859443302623,3.8695598960366624,4.550099430337786,0.597535127053566,dasymetric_v2 preferred=M3_folk ages=M6_scaled
855,216506.3509460888,156.91671650589447,161.70729325957927,35.27540669856459,36.35234449760766,8.663763216798316,8.928262905486772,8.944622391754523,92.09578675585874,153.40700556617412,2.716987430490357,0.3230027067645155,0.3890850956252037,8.944622391754523,0.3461175209232484,0.4069892124930887,41.31344116543621,3.8695598960366624,4.550099430337788,8.50110258772662,dasymetric_v2 preferred=M3_folk ages=M6_scaled
856,216506.3509460888,156.91671650589447,161.70729325957927,2.075023923444976,2.138373205741627,0.38006538538297696,0.3916685621549531,0.3923862265575265,36.81291254952032,4.801027590504254,0.11918987730964677,0.014169610266838167,0.01706853859173376,0.3923862265575265,0.015183620060441603,0.01785396345931795,1.81235434823449,3.869559896036662,4.550099430337787,0.3729297246859136,dasymetric_v2 preferred=M3_folk ages=M6_scaled
857,216506.3509460888,149.8856020152515,152.4082615237337,2.113018134715026,2.143782383419689,0.8321537271785782,0.8442693753137451,0.8458163518530718,36.463537137883876,7.692555571148862,0.1909746897802295,0.022703580086638427,0.02734845387993705,0.8458163518530718,0.02432830032411666,0.028606918724588985,3.9066583874192427,2.8763100016707615,3.3821666679669895,0.8165301874580126,dasymetric_v2 preferred=M3_folk ages=M6_scaled
858,216506.3509460888,148.7803341996704,150.94648465928245,12.678108808290157,12.862694300518136,7.483481745123667,7.592436651757651,7.606348469146773,21.391469528969907,94.44641596193193,1.717417777598092,0.20417120248125903,0.2459421242536183,7.606348469146773,0.21878216177999946,0.25725938257289954,35.132218689699286,2.876310001670761,3.38216666796699,7.342980692884823,dasymetric_v2 preferred=M3_folk ages=M6_scaled
859,216506.3509460888,148.7803341996704,150.94648465928245,0.0,0.0,0.0,0.0,0.0,23.654170412206952,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
860,216506.3509460888,145.34960777838663,147.55303335200335,4.226036269430052,4.287564766839378,1.227574292575491,1.2454470217394253,1.2477290864215527,123.3003884334262,15.108444480537639,1.2222895136616518,0.2352073125966801,0.25472778866255336,1.2477290864215527,0.25203928708354073,0.26644932759835843,5.76301379137023,20.199840640597824,21.35474202677495,1.204526801356501,dasymetric_v2 preferred=M3_folk ages=M6_scaled
861,216506.3509460888,108.23205984969327,110.83877051827274,0.0,0.0,0.0,0.0,0.0,121.9902306397905,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
862,216506.3509460888,107.21863757226645,109.83635915407109,0.0,0.0,0.0,0.0,0.0,65.46997710636215,0.02326893733437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,dasymetric_v2 preferred=M3_folk ages=M6_scaled
863,216506.3509460888,107.21863757226645,109.83635915407109,29.96875,30.700431034482758,29.853085346027726,30.581942451128327,30.63797853259978,64.46988999055463,125.63983981349539,14.367778177417014,2.764816727398475,2.9942761696151106,30.63797853259978,2.962673350573351,3.132060605663396,141.51076122579332,9.669937419079305,10.222804361360799,29.29259892452666,dasymetric_v2 preferred=M3_folk ages=M6_scaled
864,216506.3509460888,111.05465999625886,118.3129229736752,2.2618296529968456,2.4660883280757098,2.662188322514061,2.9026021215137616,2.9079206342021,21.32609646003661,7.098413145821561,1.3398173515137337,0.25782340034636086,0.27922084526472196,2.9079206342021,0.2762738339184966,0.29206945525204675,13.431110087510493,9.500735015565613,10.043928015669081,2.6122062054580635,dasymetric_v2 preferred=M3_folk ages=M6_scaled
865,216506.3509460888,113.5298081932262,123.7823257392672,18.094637223974765,19.728706624605678,16.708734603147462,18.217647525816638,18.25102819097897,27.37654025042045,44.551882507327434,8.409116798316461,1.6181810784896595,1.7524781998851628,18.25102819097897,1.7339818260410902,1.8331201336213987,84.2978883124014,9.500735015565612,10.043928015669081,16.395031052677584,dasymetric_v2 preferred=M3_folk ages=M6_scaled
866,216506.3509460888,113.5298081932262,123.7823257392672,549.6246056782335,599.2594637223975,729.4396003688527,795.3129812947707,796.7702537713753,310.021297521303,552.3878096335525,367.10995431476306,70.64361169490287,76.50651160253382,796.7702537713753,75.69903049366805,80.0270307390608,3680.124163977875,9.500735015565613,10.043928015669081,715.7445002955094,dasymetric_v2 preferred=M3_folk ages=M6_scaled
867,216506.3509460888,113.5298081932262,123.7823257392672,488.5552050473186,532.6750788643533,458.4685284364676,499.87136974227127,500.78729693835726,309.08294459057646,363.4492099825105,230.73652766309982,44.401034274560786,48.08599337420749,500.78729693835726,47.57847407372705,50.29871561610358,2313.037445553068,9.500735015565613,10.043928015669083,449.86086253206525,dasymetric_v2 preferred=M3_folk ages=M6_scaled
